Empty,Metabolite,Name,Reference,ID,Group,DOI,tCr_u,tCr_std,IU_u,IU_std,mM_u,mM_std,Notes
,tCho,tCho,2018_adanyeguh_31,4,HD,10.1002/nbm.3880,,,,,1.1,0.2,Estimated Bar Graph 
,tCho,tCho,2018_adanyeguh_31,1,Healthy,10.1002/nbm.3880,,,,,1.8,0.2,Estimated Bar Graph 
,tCho,tCho,2018_adanyeguh_31,3,HD,10.1002/nbm.3880,,,,,2,0.3,Estimated Bar Graph 
,tCho,tCho,2018_al-iedani_108,1,Healthy,10.1016/j.ejrad.2018.09.020,0.23,0.01,,,,,
,tCho,tCho,2018_al-iedani_108,2,Healthy,10.1016/j.ejrad.2018.09.020,0.2,0,,,,,
,tCho,tCho,2018_an_80,1,Healthy,10.1002/mrm.27172,0.3,0.02,,,,,
,tCho,tCho,2018_atagun_235,1,BD-I,10.1016/j.jad.2018.04.010,,,0.29,0.05,,,
,tCho,tCho,2018_atagun_235,2,BD-I,10.1016/j.jad.2018.04.010,,,0.17,0.03,,,
,tCho,tCho,2018_atagun_235,3,BD-II,10.1016/j.jad.2018.04.010,,,0.3,0.05,,,
,tCho,tCho,2018_atagun_235,4,BD-II,10.1016/j.jad.2018.04.010,,,0.2,0.04,,,
,tCho,tCho,2018_atagun_235,5,Control,10.1016/j.jad.2018.04.010,,,0.28,0.06,,,
,tCho,tCho,2018_atagun_235,6,Control,10.1016/j.jad.2018.04.010,,,0.19,0.03,,,
,tCho,tCho,2018_barbagallo_47,4,Control,10.1016/j.parkreldis.2017.11.345,0.33,0.07,2.55,0.85,,,
,tCho,tCho,2018_barbagallo_47,5,Control,10.1016/j.parkreldis.2017.11.345,0.36,0.12,2.43,0.87,,,
,tCho,tCho,2018_barbagallo_47,6,Control,10.1016/j.parkreldis.2017.11.345,0.3,0.06,2.28,0.63,,,
,tCho,tCho,2018_barbagallo_47,1,Essential Tremor,10.1016/j.parkreldis.2017.11.345,0.31,0.04,2.36,0.73,,,
,tCho,tCho,2018_barbagallo_47,2,Essential Tremor,10.1016/j.parkreldis.2017.11.345,0.31,0.04,2.11,0.42,,,
,tCho,tCho,2018_barbagallo_47,3,Essential Tremor,10.1016/j.parkreldis.2017.11.345,0.31,0.07,2.24,0.59,,,
,tCho,tCho,2018_bauer_19,1,Healthy,10.1080/15622975.2016.1262060,,,2.24,0.33,,,
,tCho,tCho,2018_bauer_19,2,Healthy,10.1080/15622975.2016.1262060,,,1.73,0.38,,,
,tCho,tCho,2018_bauer_19,3,ADHD,10.1080/15622975.2016.1262060,,,2.39,0.47,,,
,tCho,tCho,2018_bauer_19,4,ADHD,10.1080/15622975.2016.1262060,,,1.89,0.33,,,
,Cho,tCho,2020_mohamadi_10,1,TTH,10.31661/jbpe.v0i0.1039,0.77,0.09,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2020_mohamadi_10,2,TTH,10.31661/jbpe.v0i0.1039,0.82,0.25,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2020_mohamadi_10,3,TTH,10.31661/jbpe.v0i0.1039,0.5,0.1,,,,,Assumed Total (tCho) based on Analysis
,Cho,GPC,2018_caravaggio_28,1,Healthy,10.1016/j.euroneuro.2017.12.002,,,2.14,0.25,,,
,Cho,GPC,2018_caravaggio_28,2,Healthy,10.1016/j.euroneuro.2017.12.002,,,2.09,0.28,,,
,Cho,GPC,2018_caravaggio_28,3,Healthy,10.1016/j.euroneuro.2017.12.002,,,2.11,0.3,,,
,Cho,GPC,2018_caravaggio_28,4,Healthy,10.1016/j.euroneuro.2017.12.002,,,1.97,0.19,,,
,Cho,GPC,2018_chiu_193,3,First-episode Schizophrenia,10.1016/j.schres.2017.07.021,,,,,2.52,0.51,
,Cho,GPC,2018_chiu_193,4,Healthy,10.1016/j.schres.2017.07.021,,,,,1.83,0.24,
,Cho,tCho,2018_cichocka_83,1,Healthy,10.5114/pjr.2018.74536,1.02,0.152,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,2,Healthy,10.5114/pjr.2018.74536,1.06,0.177,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,3,Healthy,10.5114/pjr.2018.74536,0.86,0.167,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,4,Healthy,10.5114/pjr.2018.74536,0.81,0.273,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,5,Healthy,10.5114/pjr.2018.74536,1.06,0.219,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,6,Healthy,10.5114/pjr.2018.74536,1.12,0.39,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,7,Healthy,10.5114/pjr.2018.74536,0.86,0.138,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,8,Healthy,10.5114/pjr.2018.74536,1.03,0.217,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,9,Healthy,10.5114/pjr.2018.74536,1.04,0.198,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,10,Healthy,10.5114/pjr.2018.74536,1.05,1.241,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,11,Healthy,10.5114/pjr.2018.74536,0.85,0.093,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,12,Healthy,10.5114/pjr.2018.74536,1.09,0.201,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,13,Healthy,10.5114/pjr.2018.74536,1.03,0.262,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_cichocka_83,14,Healthy,10.5114/pjr.2018.74536,0.92,0.15,,,,,Assumed Total (tCho) based on Analysis
,Cho,GPC,2018_de_239,1,Postpartum Depression,10.1016/j.jad.2018.07.028,0.3,0.03,,,,,
,Cho,GPC,2018_de_239,2,Postpartum Euthymic ,10.1016/j.jad.2018.07.028,0.3,0.05,,,,,
,tCho,tCho,2018_ding_38,1,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.96,0.18,,,
,tCho,tCho,2018_ding_38,2,Healthy - Pre-fasting,10.1177/0271678X17697721,,,2.08,0.27,,,
,tCho,tCho,2018_ding_38,3,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.68,0.19,,,
,tCho,tCho,2018_ding_38,4,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.8,0.17,,,
,tCho,tCho,2018_ding_38,5,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.74,0.16,,,
,tCho,tCho,2018_ding_38,6,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.76,0.17,,,
,tCho,tCho,2018_ding_38,7,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.35,0.16,,,
,tCho,tCho,2018_ding_38,8,Healthy - Pre-fasting,10.1177/0271678X17697721,,,1.44,0.2,,,
,tCho,tCho,2018_ding_38,9,Healthy - Pre-fasting,10.1177/0271678X17697721,,,2.28,0.2,,,
,tCho,tCho,2018_ding_38,10,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.74,0.11,,,
,tCho,tCho,2018_ding_38,11,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.83,0.19,,,
,tCho,tCho,2018_ding_38,12,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.53,0.13,,,
,tCho,tCho,2018_ding_38,13,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.58,0.15,,,
,tCho,tCho,2018_ding_38,14,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.56,0.18,,,
,tCho,tCho,2018_ding_38,15,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.59,0.14,,,
,tCho,tCho,2018_ding_38,16,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.25,0.15,,,
,tCho,tCho,2018_ding_38,17,Healthy - Post-fasting,10.1177/0271678X17697721,,,1.26,0.14,,,
,tCho,tCho,2018_ding_38,18,Healthy - Post-fasting,10.1177/0271678X17697721,,,2.03,0.19,,,
,tCho,tCho,2018_ding_38,19,Healthy - Non-fasting,10.1177/0271678X17697721,,,2.03,0.23,,,
,tCho,tCho,2018_ding_38,20,Healthy - Non-fasting,10.1177/0271678X17697721,,,2.08,0.25,,,
,tCho,tCho,2018_ding_38,21,Healthy - Non-fasting,10.1177/0271678X17697721,,,1.74,0.17,,,
,tCho,tCho,2018_ding_38,22,Healthy - Non-fasting,10.1177/0271678X17697721,,,1.85,0.16,,,
,tCho,tCho,2018_ding_38,23,Healthy - Non-fasting,10.1177/0271678X17697721,,,1.71,0.19,,,
,tCho,tCho,2018_ding_38,24,Healthy - Non-fasting,10.1177/0271678X17697721,,,1.76,0.22,,,
,tCho,tCho,2018_ding_38,25,Healthy - Non-fasting,10.1177/0271678X17697721,,,1.32,0.13,,,
,tCho,tCho,2018_ding_38,26,Healthy - Non-fasting,10.1177/0271678X17697721,,,1.44,0.17,,,
,tCho,tCho,2018_ding_38,27,Healthy - Non-fasting,10.1177/0271678X17697721,,,2.33,0.22,,,
,tCho,tCho,2017_aleks_282,1,Control - Baseline,10.1148/radiol.2016152083,0.31,0.01,,,,,
,tCho,tCho,2017_aleks_282,2,Control - Follow-Up,10.1148/radiol.2016152083,0.32,0.01,,,,,
,tCho,tCho,2017_aleks_282,3,Cervical Spondylotic Myelopathy - Preoperative,10.1148/radiol.2016152083,0.29,0.01,,,,,
,tCho,tCho,2017_aleks_282,4,Cervical Spondylotic Myelopathy - Postoperative,10.1148/radiol.2016152083,0.28,0.01,,,,,
,tCho,tCho,2018_egerton_23,1,Healthy - Baseline,10.1038/s41380-018-0082-9,0.26,0.04,,,,,
,tCho,tCho,2018_egerton_23,2,Healthy - Baseline,10.1038/s41380-018-0082-9,0.24,0.03,,,,,
,tCho,tCho,2018_egerton_23,3,Healthy - Baseline,10.1038/s41380-018-0082-9,0.24,0.02,,,,,
,tCho,tCho,2018_egerton_23,4,Healthy - Baseline,10.1038/s41380-018-0082-9,0.28,0.03,,,,,
,tCho,tCho,2018_egerton_23,5,Healthy - Baseline,10.1038/s41380-018-0082-9,0.3,0.04,,,,,
,tCho,tCho,2018_egerton_23,6,Healthy - Baseline,10.1038/s41380-018-0082-9,0.32,0.04,,,,,
,tCho,tCho,2018_egerton_23,7,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.25,0.03,,,,,
,tCho,tCho,2018_egerton_23,8,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.24,0.03,,,,,
,tCho,tCho,2018_egerton_23,9,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.23,0.03,,,,,
,tCho,tCho,2018_egerton_23,10,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.3,0.03,,,,,
,tCho,tCho,2018_egerton_23,11,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.3,0.03,,,,,
,tCho,tCho,2018_egerton_23,12,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.31,0.02,,,,,
,tCho,tCho,2018_egerton_23,13,First Episode Psychosis - Baseline,10.1038/s41380-018-0082-9,0.27,0.03,,,,,
,tCho,tCho,2018_egerton_23,14,First Episode Psychosis - Baseline,10.1038/s41380-018-0082-9,0.23,0.02,,,,,
,tCho,tCho,2018_egerton_23,15,First Episode Psychosis - Baseline,10.1038/s41380-018-0082-9,0.24,0.04,,,,,
,tCho,tCho,2018_egerton_23,16,First Episode Psychosis - Baseline,10.1038/s41380-018-0082-9,0.28,0.02,,,,,
,tCho,tCho,2018_egerton_23,17,First Episode Psychosis - Baseline,10.1038/s41380-018-0082-9,0.29,0.03,,,,,
,tCho,tCho,2018_egerton_23,18,First Episode Psychosis - Baseline,10.1038/s41380-018-0082-9,0.31,0.04,,,,,
,tCho,tCho,2018_egerton_23,19,First Episode Psychosis - After Amisulpride,10.1038/s41380-018-0082-9,0.27,0.04,,,,,
,tCho,tCho,2018_egerton_23,20,First Episode Psychosis - After Amisulpride,10.1038/s41380-018-0082-9,0.24,0.02,,,,,
,tCho,tCho,2018_egerton_23,21,First Episode Psychosis - After Amisulpride,10.1038/s41380-018-0082-9,0.26,0.02,,,,,
,tCho,tCho,2018_egerton_23,22,First Episode Psychosis - After Amisulpride,10.1038/s41380-018-0082-9,0.28,0.03,,,,,
,tCho,tCho,2018_egerton_23,23,First Episode Psychosis - After Amisulpride,10.1038/s41380-018-0082-9,0.29,0.03,,,,,
,tCho,tCho,2018_egerton_23,24,First Episode Psychosis - After Amisulpride,10.1038/s41380-018-0082-9,0.32,0.03,,,,,
,tCho,tCho,2018_egerton_23,25,First Episode Psychosis - Remission (Baseline),10.1038/s41380-018-0082-9,0.27,0.03,,,,,
,tCho,tCho,2018_egerton_23,26,First Episode Psychosis - Remission (Baseline),10.1038/s41380-018-0082-9,0.23,0.02,,,,,
,tCho,tCho,2018_egerton_23,27,First Episode Psychosis - Remission (Baseline),10.1038/s41380-018-0082-9,0.26,0.04,,,,,
,tCho,tCho,2018_egerton_23,28,First Episode Psychosis - Remission (Baseline),10.1038/s41380-018-0082-9,0.27,0.03,,,,,
,tCho,tCho,2018_egerton_23,29,First Episode Psychosis - Remission (Baseline),10.1038/s41380-018-0082-9,0.29,0.03,,,,,
,tCho,tCho,2018_egerton_23,30,First Episode Psychosis - Remission (Baseline),10.1038/s41380-018-0082-9,0.31,0.04,,,,,
,tCho,tCho,2018_egerton_23,31,First Episode Psychosis - Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.27,0.05,,,,,
,tCho,tCho,2018_egerton_23,32,First Episode Psychosis - Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.23,0.02,,,,,
,tCho,tCho,2018_egerton_23,33,First Episode Psychosis - Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.26,0.02,,,,,
,tCho,tCho,2018_egerton_23,34,First Episode Psychosis - Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.28,0.03,,,,,
,tCho,tCho,2018_egerton_23,35,First Episode Psychosis - Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.29,0.03,,,,,
,tCho,tCho,2018_egerton_23,36,First Episode Psychosis - Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.32,0.03,,,,,
,tCho,tCho,2018_egerton_23,37,First Episode Psychosis - No Remission (Baseline),10.1038/s41380-018-0082-9,0.28,0.04,,,,,
,tCho,tCho,2018_egerton_23,38,First Episode Psychosis - No Remission (Baseline),10.1038/s41380-018-0082-9,0.24,0.02,,,,,
,tCho,tCho,2018_egerton_23,39,First Episode Psychosis - No Remission (Baseline),10.1038/s41380-018-0082-9,0.22,0.03,,,,,
,tCho,tCho,2018_egerton_23,40,First Episode Psychosis - No Remission (Baseline),10.1038/s41380-018-0082-9,0.28,0.03,,,,,
,tCho,tCho,2018_egerton_23,41,First Episode Psychosis - No Remission (Baseline),10.1038/s41380-018-0082-9,0.28,0.03,,,,,
,tCho,tCho,2018_egerton_23,42,First Episode Psychosis - No Remission (Baseline),10.1038/s41380-018-0082-9,0.3,0.03,,,,,
,tCho,tCho,2018_egerton_23,43,First Episode Psychosis - No Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.27,0.03,,,,,
,tCho,tCho,2018_egerton_23,44,First Episode Psychosis - No Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.25,0.02,,,,,
,tCho,tCho,2018_egerton_23,45,First Episode Psychosis - No Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.25,0.01,,,,,
,tCho,tCho,2018_egerton_23,46,First Episode Psychosis - No Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.28,0.03,,,,,
,tCho,tCho,2018_egerton_23,47,First Episode Psychosis - No Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.29,0.02,,,,,
,tCho,tCho,2018_egerton_23,48,First Episode Psychosis - No Remission (After Amisulpride),10.1038/s41380-018-0082-9,0.3,0.05,,,,,
,Cho,GPC,2018_elmaki_36,1,Parkinson's Disease,10.1007/s11604-017-0714-z,,,2.31,0.25,,,
,Cho,GPC,2018_elmaki_36,2,Healthy,10.1007/s11604-017-0714-z,,,2.19,0.23,,,
,Cho,GPC,2018_evans_43,1,Control - Baseline,10.1038/s41386-018-0057-1,0.29,0.02,,,,,
,Cho,GPC,2018_evans_43,2,Control - Ketamine,10.1038/s41386-018-0057-1,0.3,0.03,,,,,
,Cho,GPC,2018_evans_43,3,Control - Placebo,10.1038/s41386-018-0057-1,0.28,0.03,,,,,
,Cho,GPC,2018_evans_43,4,Major Depressive Disorder - Baseline,10.1038/s41386-018-0057-1,0.31,0.02,,,,,
,Cho,GPC,2018_evans_43,5,Major Depressive Disorder - Ketamine,10.1038/s41386-018-0057-1,0.3,0.02,,,,,
,Cho,GPC,2018_evans_43,6,Major Depressive Disorder - Placebo,10.1038/s41386-018-0057-1,0.3,0.02,,,,,
,tCho,tCho,2018_ford_10,1,Healthy - Vitamin B (Baseline),10.3390/nu10121860,,,1.44,0.05,,,
,tCho,tCho,2018_ford_10,2,Healthy - Placebo (Baseline),10.3390/nu10121860,,,1.38,0.04,,,
,tCho,tCho,2018_ford_10,3,Healthy - Vitamin B (6 Months),10.3390/nu10121860,,,1.52,0.03,,,
,tCho,tCho,2018_ford_10,4,Healthy - Placebo (6 Months),10.3390/nu10121860,,,1.42,0.04,,,
,tCho,tCho,2018_galinska-skok_2018,1,Schizophrenia,10.1155/2018/3654894,0.99,0.17,0.26,0.04,,,
,tCho,tCho,2018_galinska-skok_2018,2,Schizophrenia,10.1155/2018/3654894,0.98,0.17,0.25,0.06,,,
,tCho,tCho,2018_galinska-skok_2018,3,Bipolar Disorder,10.1155/2018/3654894,0.99,0.12,0.27,0.05,,,
,tCho,tCho,2018_galinska-skok_2018,4,Bipolar Disorder,10.1155/2018/3654894,0.97,0.2,0.23,0.07,,,
,tCho,tCho,2018_galinska-skok_2018,5,Control,10.1155/2018/3654894,0.9,0.17,0.23,0.04,,,
,tCho,tCho,2018_galinska-skok_2018,6,Control,10.1155/2018/3654894,1,0.2,0.23,0.06,,,
,tCho,tCho,2018_gasparovic_48,1,Preterm Birth - Placebo (Scan 1),10.1007/s00247-017-4052-1,,,2.67,0.32,,,
,tCho,tCho,2018_gasparovic_48,2,Preterm Birth - Placebo (Scan 1),10.1007/s00247-017-4052-1,,,3.31,0.37,,,
,tCho,tCho,2018_gasparovic_48,3,Preterm Birth - Placebo (Scan 2),10.1007/s00247-017-4052-1,,,2.77,0.32,,,
,tCho,tCho,2018_gasparovic_48,4,Preterm Birth - Placebo (Scan 2),10.1007/s00247-017-4052-1,,,3.31,0.35,,,
,tCho,tCho,2018_gasparovic_48,5,Preterm Birth - Erythropoiesis Stimulating Agent (Scan 1),10.1007/s00247-017-4052-1,,,2.77,0.34,,,
,tCho,tCho,2018_gasparovic_48,6,Preterm Birth - Erythropoiesis Stimulating Agent (Scan 1),10.1007/s00247-017-4052-1,,,3.16,0.55,,,
,tCho,tCho,2018_gasparovic_48,7,Preterm Birth - Erythropoiesis Stimulating Agent (Scan 2),10.1007/s00247-017-4052-1,,,2.82,0.28,,,
,tCho,tCho,2018_gasparovic_48,8,Preterm Birth - Erythropoiesis Stimulating Agent (Scan 2),10.1007/s00247-017-4052-1,,,3.15,0.39,,,
,tCho,tCho,2018_gasparovic_48,9,Control - Scan 1,10.1007/s00247-017-4052-1,,,2.81,0.31,,,
,tCho,tCho,2018_gasparovic_48,10,Control - Scan 1,10.1007/s00247-017-4052-1,,,3.32,0.57,,,
,tCho,tCho,2018_gasparovic_48,11,Control - Scan 2,10.1007/s00247-017-4052-1,,,2.94,0.3,,,
,tCho,tCho,2018_gasparovic_48,12,Control - Scan 3,10.1007/s00247-017-4052-1,,,3.33,0.42,,,
,Cho,GPC,2018_gramegna_39,1,Mitochondrial Neurogastrointestinal Encephalopathy,10.3174/ajnr.A5507,0.39,0.06,,,1.53,0.23,
,Cho,GPC,2018_gramegna_39,2,Control,10.3174/ajnr.A5507,0.33,0.04,,,1.89,0.24,
,Cho,GPC,2018_harper_17,1,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,0.25,0.02,1.38,0.14,,,
,Cho,GPC,2018_harper_17,2,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,0.23,0.03,1.38,0.24,,,
,Cho,GPC,2018_harper_17,3,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,0.2,0.04,1.19,0.24,,,
,Cho,GPC,2018_harper_17,4,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,0.09,0.04,0.59,0.25,,,
,Cho,GPC,2018_harper_17,5,Control,10.1016/j.nicl.2017.11.014,0.22,0.03,1.25,0.17,,,
,Cho,GPC,2018_harper_17,6,Control,10.1016/j.nicl.2017.11.014,0.22,0.02,1.33,0.2,,,
,Cho,GPC,2018_harper_17,7,Control,10.1016/j.nicl.2017.11.014,0.2,0.02,1.18,0.14,,,
,Cho,GPC,2018_harper_17,8,Control,10.1016/j.nicl.2017.11.014,0.09,0.03,0.54,0.21,,,
,Cho,GPC,2018_hegarty_48,1,Autism Spectrum Disorder,10.1007/s10803-018-3613-y,,,4.35,0.42,,,
,Cho,GPC,2018_hegarty_48,2,Autism Spectrum Disorder,10.1007/s10803-018-3613-y,,,2.29,0.67,,,
,Cho,GPC,2018_hegarty_48,3,Control,10.1007/s10803-018-3613-y,,,4.37,0.5,,,
,Cho,GPC,2018_hegarty_48,4,Control,10.1007/s10803-018-3613-y,,,2.56,0.42,,,
,Cho,GPC,2018_hegarty_81,1,Autism Spectrum Disorder,10.1016/j.pnpbp.2017.09.016,0.29,0.06,,,,,
,Cho,GPC,2018_hegarty_81,2,Autism Spectrum Disorder,10.1016/j.pnpbp.2017.09.016,0.34,0.09,,,,,
,Cho,GPC,2018_hegarty_81,3,Control,10.1016/j.pnpbp.2017.09.016,0.3,0.04,,,,,
,Cho,GPC,2018_hegarty_81,4,Control,10.1016/j.pnpbp.2017.09.016,0.34,0.05,,,,,
,Cho,GPC,2018_hegarty_81,5,Autism Spectrum Disorder,10.1016/j.pnpbp.2017.09.016,0.28,0.05,,,,,
,Cho,GPC,2018_hegarty_81,6,Autism Spectrum Disorder,10.1016/j.pnpbp.2017.09.016,0.32,0.05,,,,,
,Cho,GPC,2018_hegarty_81,7,Control,10.1016/j.pnpbp.2017.09.016,0.31,0.04,,,,,
,Cho,GPC,2018_hegarty_81,8,Control,10.1016/j.pnpbp.2017.09.016,0.33,0.04,,,,,
,Cho,GPC,2018_hjelmervik_172,1,Healthy - Menstrual Phase,10.1016/j.neuroimage.2018.01.043,,,1.57,0.28,,,
,Cho,GPC,2018_hjelmervik_172,2,Healthy - Menstrual Phase,10.1016/j.neuroimage.2018.01.043,,,1.39,0.27,,,
,Cho,GPC,2018_hjelmervik_172,3,Healthy - Follicular Phase,10.1016/j.neuroimage.2018.01.043,,,1.63,0.33,,,
,Cho,GPC,2018_hjelmervik_172,4,Healthy - Follicular Phase,10.1016/j.neuroimage.2018.01.043,,,1.31,0.25,,,
,Cho,GPC,2018_hjelmervik_172,5,Healthy - Luteal Phase,10.1016/j.neuroimage.2018.01.043,,,1.49,0.31,,,
,Cho,GPC,2018_hjelmervik_172,6,Healthy - Luteal Phase,10.1016/j.neuroimage.2018.01.043,,,1.44,0.25,,,
,Cho,GPC,2018_hjelmervik_172,7,Healthy - Total,10.1016/j.neuroimage.2018.01.043,,,1.47,0.17,,,
,Cho,GPC,2018_hjelmervik_172,8,Healthy - Session 1,10.1016/j.neuroimage.2018.01.043,,,1.58,0.21,,,
,Cho,GPC,2018_hjelmervik_172,9,Healthy - Session 1,10.1016/j.neuroimage.2018.01.043,,,1.4,0.23,,,
,Cho,GPC,2018_hjelmervik_172,10,Healthy - Session 2,10.1016/j.neuroimage.2018.01.043,,,1.5,0.23,,,
,Cho,GPC,2018_hjelmervik_172,11,Healthy - Session 2,10.1016/j.neuroimage.2018.01.043,,,1.39,0.22,,,
,Cho,GPC,2018_hjelmervik_172,12,Healthy - Session 3,10.1016/j.neuroimage.2018.01.043,,,1.55,0.23,,,
,Cho,GPC,2018_hjelmervik_172,13,Healthy - Session 3,10.1016/j.neuroimage.2018.01.043,,,1.39,0.29,,,
,Cho,GPC,2018_hjelmervik_172,14,Healthy - Total,10.1016/j.neuroimage.2018.01.043,,,1.47,0.17,,,
,Cho,GPC,2018_horder_8,1,Control,10.1038/s41398-018-0155-1,,,1.97,0.24,,,
,Cho,GPC,2018_horder_8,2,Control,10.1038/s41398-018-0155-1,,,1.91,0.24,,,
,Cho,GPC,2018_horder_8,3,Autism Spectrum Disorder,10.1038/s41398-018-0155-1,,,2.12,0.3,,,
,Cho,GPC,2018_horder_8,4,Autism Spectrum Disorder,10.1038/s41398-018-0155-1,,,2.04,0.2,,,
,Cho,tCho,2018_ikeguchi_26,1,Glioma,10.1016/j.msard.2018.08.025,2.23,0.37,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,2,High-grade Glioma,10.1016/j.msard.2018.08.025,2.63,0,,,,,2 patients' data excluded (n_exclusions=1); Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,3,Low-grade Glioma,10.1016/j.msard.2018.08.025,2.03,0.21,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,4,Tumefactive Demyelinating Lesion,10.1016/j.msard.2018.08.025,5.25,8.47,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,5,Multiple Sclerosis,10.1016/j.msard.2018.08.025,1.05,0.24,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,6,Glioma,10.1016/j.msard.2018.08.025,2,0.63,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,7,High-grade Glioma,10.1016/j.msard.2018.08.025,2.19,0.68,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,8,Low-grade Glioma,10.1016/j.msard.2018.08.025,1.84,0.57,,,,,Assumed Total (tCho) based on Analysis
,Cho,tCho,2018_ikeguchi_26,9,Tumefactive Demyelinating Lesion,10.1016/j.msard.2018.08.025,1.75,0.33,,,,,Assumed Total (tCho) based on Analysis
,Cho,GPC,2018_kim_23,1,Methamphetamine Dependence ,10.1111/adb.12473,,,1.31,0.24,,,
,Cho,GPC,2018_kim_23,2,Control,10.1111/adb.12473,,,1.35,0.28,,,
,tCho,tCho,2020_bhogal_10,1,Healthy,10.1002/brb3.1852,0.23,0.04,,,,,
,tCho,tCho,2020_bhogal_10,2,Healthy,10.1002/brb3.1852,0.23,0.03,,,,,
,tCho,tCho,2020_bhogal_10,3,Healthy,10.1002/brb3.1852,0.24,0.03,,,,,
,tCho,tCho,2020_bhogal_10,4,Healthy,10.1002/brb3.1852,0.22,0.03,,,,,
,tCho,tCho,2020_bhogal_10,5,Healthy,10.1002/brb3.1852,0.18,0.01,,,,,
,tCho,tCho,2020_bhogal_10,6,Healthy,10.1002/brb3.1852,0.19,0.02,,,,,
,tCho,tCho,2020_bhogal_10,7,Healthy,10.1002/brb3.1852,0.22,0.03,,,,,
,tCho,tCho,2020_bhogal_10,8,Healthy,10.1002/brb3.1852,0.13,0.02,,,,,
,tCho,tCho,2020_bhogal_10,9,Healthy,10.1002/brb3.1852,0.21,0.04,,,,,
,tCho,tCho,2020_bhogal_10,10,Healthy,10.1002/brb3.1852,0.17,0.05,,,,,
,Cho,GPC,2020_blest-hopley_25,1,Current CU,10.1111/adb.12827,,,2.348,0.34,,,
,Cho,GPC,2020_blest-hopley_25,2,Healthy,10.1111/adb.12827,,,2.444,0.302,,,
