Metabolite,Name,PPM,Reference,ID,DOI,Subject,Tesla,T2,StdDev,R2,Notes,Old_Name,Old_ID
H2O,H2O,,2002_bartha_47,10,10.1002/mrm.10112,Human,7,70,6,14.2857,GM,"Bartha et al., 2002",J
H2O,H2O,,2002_bartha_47,11,10.1002/mrm.10112,Human,7,75,11,13.3333,WM,"Bartha et al., 2002",K
H2O,H2O,,2002_bartha_47,12,10.1002/mrm.10112,Human,7,143,22,6.993,CSF,"Bartha et al., 2002",L
H2O,H2O,,2011_marjanska_25,1,10.1002/nbm.1754,Human,7,47,1,21.2766,,"Marjanska et al., 2011",A
H2O,H2O,,2011_marjanska_25,2,10.1002/nbm.1754,Human,7,47,1,21.2766,,"Marjanska et al., 2011",B
H2O,H2O,,2011_marjanska_25,3,10.1002/nbm.1754,Human,7,41.2,0.8,24.2718,,"Marjanska et al., 2011",C
H2O,H2O,,2011_marjanska_25,4,10.1002/nbm.1754,Human,7,48,3,20.8333,,"Marjanska et al., 2011",D
H2O,H2O,,2002_michaeli_47,2,10.1002/mrm.10135,Human,7,60,5,16.6667,PRESS,"Michaeli et al., 2002",B
H2O,H2O,,2002_michaeli_47,4,10.1002/mrm.10135,Human,7,88,13,11.3636,CP-LASER,"Michaeli et al., 2002",D
H2O,H2O,,2018_swanberg_290,1,10.1016/j.jmr.2018.02.017,Human,7,90.3,21.7,11.0742,,"Swanberg et al., 2018",A
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,35.8,1.2,27.933,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,42.1,1.2,23.753,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,48.1,1.9,20.79,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,45.4,1.8,22.0264,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,37.2,2,26.8817,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,41.7,1.6,23.9808,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,43.5,2.4,22.9885,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,40.6,1.2,24.6305,,"de Graaf et al., 2006",E
H2O,H2O,,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,40.3,1.4,24.8139,,"de Graaf et al., 2006",E
H2O,H2O,,2015_deelchand_73,1,10.1002/mrm.25088,Rat,9.4,44,2,22.7273,,"Deelchand et al., 2015",A
H2O,H2O,,2015_deelchand_73,2,10.1002/mrm.25088,Rat,9.4,48,2,20.8333,,"Deelchand et al., 2015",B
H2O,H2O,,2015_deelchand_73,3,10.1002/mrm.25088,Rat,9.4,50,2,20,,"Deelchand et al., 2015",C
H2O,H2O,,2003_lei_49,1,10.1002/mrm.10490,Rat,9.4,42.4,0.8,23.5849,Control,"Lei et al., 2003",A
H2O,H2O,,2003_lei_49,2,10.1002/mrm.10490,Rat,9.4,38.6,0.8,25.9067,Ischemia,"Lei et al., 2003",B
H2O,H2O,,2003_lei_49,3,10.1002/mrm.10490,Rat,9.4,41.5,1.1,24.0964,Reperfusion,"Lei et al., 2003",C
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,30.7,1,32.5733,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,36.2,1,27.6243,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,38.9,1.1,25.7069,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,38.9,1.3,25.7069,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,27.1,1.3,36.9004,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,37.3,2.3,26.8097,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,36.4,2.2,27.4725,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,33.8,1.6,29.5858,,"de Graaf et al., 2006",F
H2O,H2O,,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,33.8,1.9,29.5858,,"de Graaf et al., 2006",F
Ins,Myo,3.5,1989_frahm_11,1,10.1002/mrm.1910110105,Human,1.5,130,13,7.6923,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",E
Ins,Myo,3.5,1989_frahm_11,2,10.1002/mrm.1910110105,Human,1.5,110,11,9.0909,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",F
Ins,Myo,3.5,1989_frahm_11,3,10.1002/mrm.1910110105,Human,1.5,150,15,6.6667,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",G
Ins,Myo,3.5,1989_frahm_11,4,10.1002/mrm.1910110105,Human,1.5,130,13,7.6923,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",H
Myo,Myo,3.56,1993_kreis_30,3,10.1002/mrm.1910300405,Human,1.5,270,60,3.7037,,"Kreis et al., 1993",B
Myo,Myo,3.56,1993_kreis_30,6,10.1002/mrm.1910300405,Human,1.5,301,66,3.3223,,"Kreis et al., 1993",
mI,Myo,,2005_kreis_54,1,10.1002/mrm.20673,Human,1.5,150,30,6.6667,,,
Ins,Myo,,1995_posse_33,1,10.1002/mrm.1910330215,Human,1.5,66,6.6,15.1515,Assumed 10% Std.Dev.,"Posse et al., 1995",C
Myo,Myo,3.5,2005_soher_53,1,10.1002/mrm.20491,Human,1.5,363,62,2.7548,,"Soher et al., 2005",A
Ins,Myo,,1999_choi_41,1,10.1002/(SICI)1522-2594(199901)41:1<204::AID-MRM29>3.0.CO;2-7,Human,2,138,14,7.2464,,"Choi et al., 1999",B
Ins,Myo,,1998_fujimori_39,3,10.1002/mrm.1910390419,Rat,2.4,125,23,8,,"Fujimori et al., 1998",
Ins,Myo,,1998_fujimori_39,6,10.1002/mrm.1910390419,Rat,2.4,126,15,7.9365,,"Fujimori et al., 1998",
Ins,Myo,,1998_fujimori_39,10,10.1002/mrm.1910390419,Rat,2.4,135,15,7.4074,,"Fujimori et al., 1998",
Myo,Myo,,2018_deelchand_79,1,10.1002/mrm.26826,Human,3,194,11,5.1546,LASER,"Deelchand et al., 2018",A
Myo,Myo,,2018_deelchand_79,2,10.1002/mrm.26826,Human,3,239,27,4.1841,PRESS,"Deelchand et al., 2018",B
Myo,Myo,,2020_deelchand_95,1,10.1016/j.neurobiolaging.2020.07.017,Human,3,206,14,4.8544,,"Deelchand et al., 2020",A
Myo,Myo,,2020_deelchand_95,2,10.1016/j.neurobiolaging.2020.07.017,Human,3,184,12,5.4348,,"Deelchand et al., 2020",B
Myo,Myo,,2020_deelchand_95,3,10.1016/j.neurobiolaging.2020.07.017,Human,3,235,19,4.2553,,"Deelchand et al., 2020",C
Myo,Myo,,2020_deelchand_95,4,10.1016/j.neurobiolaging.2020.07.017,Human,3,195,10,5.1282,,"Deelchand et al., 2020",D
Myo,Myo,,2020_deelchand_95,5,10.1016/j.neurobiolaging.2020.07.017,Human,3,174,11,5.7471,,"Deelchand et al., 2020",E
Myo,Myo,,2020_deelchand_95,6,10.1016/j.neurobiolaging.2020.07.017,Human,3,227,17,4.4053,,"Deelchand et al., 2020",F
Myo,Myo,3.4- 3.65,2012_ganji_25,1,10.1002/nbm.1767,Human,3,197,14,5.0761,,"Ganji et al., 2012",A
Myo,Myo,3.4- 3.65,2012_ganji_25,2,10.1002/nbm.1767,Human,3,196,17,5.102,,"Ganji et al., 2012",B
Myo,Myo,"3.522, 4.054, 3.522, 3.614, 3.269, 3.614",2018_wyss_80,1,10.1002/mrm.27067,Human,3,161,37,6.2112,,"Wyss et al., 2018",A
Myo,Myo,"3.522, 4.054, 3.522, 3.614, 3.269, 3.614",2018_wyss_80,2,10.1002/mrm.27067,Human,3,229,105,4.3668,,"Wyss et al., 2018",B
Myo,Myo,"3.522, 4.054, 3.522, 3.614, 3.269, 3.614",2018_wyss_80,3,10.1002/mrm.27067,Human,3,244,61,4.0984,,"Wyss et al., 2018",C
Ins,Myo,,2012_deelchand_67,1,10.1002/mrm.23080,Human,4,139,20,7.1942,,"Deelchand et al., 2012",A
Ins,Myo,,1995_posse_33,2,10.1002/mrm.1910330215,Human,4,57,20,17.5439,,"Posse et al., 1995",D
Myo,Myo,,2011_marjanska_25,1,10.1002/nbm.1754,Human,7,95,2,10.5263,,"Marjanska et al., 2011",A
Myo,Myo,,2011_marjanska_25,2,10.1002/nbm.1754,Human,7,100,15,10,,"Marjanska et al., 2011",B
Myo,Myo,,2011_marjanska_25,3,10.1002/nbm.1754,Human,7,87,6,11.4943,,"Marjanska et al., 2011",C
Myo,Myo,,2011_marjanska_25,4,10.1002/nbm.1754,Human,7,160,20,6.25,,"Marjanska et al., 2011",D
Myo,Myo,,2018_swanberg_290,1,10.1016/j.jmr.2018.02.017,Human,7,140.5,16,7.1174,,"Swanberg et al., 2018",A
Myo,Myo,,2018_wong_31,1,10.1002/nbm.4002,Human,7,102,8,9.8039,,,
mIns,Myo,3.61,2020_yoo_33,1,10.1007/s10334-020-00840-w,Rat,7,173.7,17.4,5.7571,Multi-TE - Estimated StdDev to be 10%,,
mIns,Myo,3.61,2020_yoo_33,2,10.1007/s10334-020-00840-w,Rat,7,148.41,14.8,6.7381,OpQT2 - Estimated StdDev to be 10%,,
Myo,Myo,"3.52,3.48",2008_chassain_105,1,10.1111/j.1471-4159.2007.05185.x,Mouse,9.4,142,22,7.0423,Control,"Chassain et al., 2008",B
Myo,Myo,"3.52,3.48",2008_chassain_105,2,10.1111/j.1471-4159.2007.05185.x,Mouse,9.4,130,14,7.6923,Parkinson's,"Chassain et al., 2008",E
Myo,Myo,,2015_deelchand_73,1,10.1002/mrm.25088,Rat,9.4,161,26,6.2112,,"Deelchand et al., 2015",A
Myo,Myo,,2015_deelchand_73,2,10.1002/mrm.25088,Rat,9.4,584,94,1.7123,,"Deelchand et al., 2015",B
Myo,Myo,,2015_deelchand_73,3,10.1002/mrm.25088,Rat,9.4,600,90,1.6667,,"Deelchand et al., 2015",C
Ins,Myo,,2020_murali-manohar_84,1,10.1002/mrm.28174,Human,9.4,90,18,11.1111,,"Murali-Manohar et al., 2019",A
Myo,Myo,3.61,2007_xin_21,1,10.1002/nbm.1205,Rat,9.4,148,14,6.7568,,"Xin et al., 2007",A
Ins,Myo,3.61,2013_xin_26,1,10.1007/s10334-013-0378-3,Rat,14.1,97,6,10.3093,,,
Ins,Myo,,2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,170,15,5.8824,,"Lopez-Kolkovsky et al., 2015",B
Lac,Lac,1.3,1989_frahm_11,2,10.1002/mrm.1910110105,Human,1.5,1200,12,0.8333,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",F
Lac,Lac,1.33,2005_isobe_25,1,,Phantom,1.5,1037.5,4.5,0.9639,,,
Lac,Lac,,2007_isobe_51,2,10.1111/j.1440-1673.2007.01745.x,Phantom,1.5,1040,23,0.9615,,,
Lac,Lac,,2007_isobe_51,4,10.1111/j.1440-1673.2007.01745.x,Human,1.5,559,0,1.7889,,,
Lac,Lac,1.33,2005_matsumura_107,1,10.1016/j.clineuro.2004.10.009,Human,1.5,453,145,2.2075,,,
Lac,Lac,1.33,2005_matsumura_107,2,10.1016/j.clineuro.2004.10.009,Human,1.5,417.7,156.7,2.3941,,,
Lac,Lac,1.33,2005_matsumura_107,3,10.1016/j.clineuro.2004.10.009,Human,1.5,617.5,104.5,1.6194,,,
Lac,Lac,1.33,2005_matsumura_107,4,10.1016/j.clineuro.2004.10.009,Human,1.5,438,203.4,2.2831,,,
Lac,Lac,1.3,2002_sijens_12,4,10.1007/s00330-001-1300-3,Human,1.5,83,12.73,12.0482,,,
Lac,Lac,1.3,1992_sappey-marinier_26,2,10.1002/mrm.1910260211,Human,2,225,22.5,4.4444,Stroke (Assumed 10% Std.Dev),"Sappey-Marinier et al., 1992",C
Lac,Lac,1.33,1994_blamire_12,2,10.1016/0730-725X(94)90087-8,Human,2.1,780,679.96,1.2821,,,
Lac,Lac,1.3,1996_cady_21,1,10.1007/bf02532414,Human,2.4,232.1,55.9,4.3085,,,
Lac,Lac,1.3,1996_cady_21,2,10.1007/bf02532414,Human,2.4,289.5,159.4,3.4542,,,
Lac,Lac,1.3,1996_cady_21,3,10.1007/bf02532414,Human,2.4,325.1,80.6,3.076,,,
Lac,Lac,1.3,1996_cady_36,2,10.1002/mrm.1910360610,Human,2.4,244.4,107.1,4.0917,,,
Lac,Lac,1.3,1996_cady_36,4,10.1002/mrm.1910360610,Human,2.4,241.9,119.9,4.1339,,,
Lac,Lac,1.31,2021_dacko_85,1,10.1002/mrm.28500,Human,3,171,19,5.848,,,
Lac,Lac,1.31,2015_madan_73,2,10.1002/mrm.25352,Human,3,242,14,4.1322,Low Grade Tumor,"Madan et al., 2015",B
Lac,Lac,1.31,2015_madan_73,3,10.1002/mrm.25352,Human,3,232,28,4.3103,High Grade Tumor,"Madan et al., 2015",C
Lac,Lac,4.097/1.313,2018_wyss_80,1,10.1002/mrm.27067,Human,3,159,26,6.2893,,"Wyss et al., 2018",A
Lac,Lac,4.097/1.313,2018_wyss_80,2,10.1002/mrm.27067,Human,3,99,19,10.101,,"Wyss et al., 2018",B
Lac,Lac,4.097/1.313,2018_wyss_80,3,10.1002/mrm.27067,Human,3,110,24,9.0909,,"Wyss et al., 2018",C
Lac,Lac,1.33,1998_dreher_39,4,10.1002/mrm.1910390605,Rat,4.7,292,40,3.4247,,,
Lac,Lac,1.3,1994_cady_182,2,10.1007/bf01705293,Pig,7,223,17,4.4843,,,
Lac,Lac,1.3,1994_cady_182,3,10.1007/bf01705293,Pig,7,206,58,4.8544,,,
Lac,Lac,1.3,2017_chen,1,,Human,7,182,24.5,5.4945,"Did not list StdDev or SEM for T2 measures, but mentioned using SEM in a later figure. Assumed SEM.",,
Lac,Lac,,2019_dehghani_83,1,10.1002/mrm.28066,Human,7,94,13,10.6383,,"Dehghani et al., 2019",B
Lac,Lac,1.33,1992_kauppinen_58,1,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,83.6,7.7,11.9617,,,
Lac,Lac,1.33,1992_kauppinen_58,4,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,1659,172,0.6028,,,
Lac,Lac,1.3,2016_lin_76,2,10.1002/mrm.26066,Phantom,11.7,228,35,4.386,,,
Lac,Lac,,2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,121,26,8.2645,,"Lopez-Kolkovsky et al., 2015",B
Lac,Lac,1.33,2017_rosenberg_77,1,10.1002/mrm.26132,Rat,21.1,108,15,9.2593,Contralateral Hemi from Stroke Model,"Rosenberg et al., 2017",A
MM,MM_General,,1999_pfeuffer_141,1,10.1006/jmre.1999.1895,Rat,9.4,26,2.6,38.4615,Assumed StdDev 10%,,
MM,MM_General,,2007_xin_21,1,10.1002/nbm.1205,Rat,9.4,19,0.4,52.6316,MM was not specified,"Xin et al., 2007",A
MM_093,MM_093,1.0-0.80,2005_soher_53,3,10.1002/mrm.20491,Human,1.5,89.2,19.8,11.2108,CPMG,"Soher et al., 2005",C
MM_093,MM_093,1.0-0.80,2005_soher_53,4,10.1002/mrm.20491,Human,1.5,21.6,8.6,46.2963,non-CPMG,"Soher et al., 2005",D
MM_093,MM_093,0.93,1994_behar_32,1,10.1002/mrm.1910320304,Human,2.1,44,4,22.7273,,"Behar et al., 1994",B
MM_093,MM_093,0.92,2020_landheer_84,1,10.1002/mrm.28282,Human,3,28.1,0.4,35.5872,Female Frontal,"Landheer et al., 2020",A
MM_093,MM_093,0.92,2020_landheer_84,2,10.1002/mrm.28282,Human,3,25.4,1.4,39.3701,Male Frontal,"Landheer et al., 2020",B
MM_093,MM_093,0.92,2020_landheer_84,3,10.1002/mrm.28282,Human,3,27,1.2,37.037,Female Occipital,"Landheer et al., 2020",C
MM_093,MM_093,0.92,2020_landheer_84,4,10.1002/mrm.28282,Human,3,25.9,1.6,38.61,Male Occipital,"Landheer et al., 2020",D
M4,MM_093,0.9,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,22.7,2.5,44.0529,,"de Graaf et al., 2006",E
MM_093,MM_093,0.93,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,36.4,7,27.4725,,"Murali-Manohar et al., 2019",B
MM_093,MM_093,0.93,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,35.1,10,28.49,,"Murali-Manohar et al., 2019",C
M4,MM_093,0.9,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,19.9,2.3,50.2513,,"de Graaf et al., 2006",F
Lip_090,MM_093,0.9,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,45.75,5.05,21.8579,,,
MM_090,MM_093,0.9,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,33.65,3.35,29.7177,,,
MM_1,MM_General,0.87/.94/1.20/1.39/1.67/1.81,2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,20,2,50,,"Lopez-Kolkovsky et al., 2015",B
MM_121,MM_121,1.21,2020_landheer_84,1,10.1002/mrm.28282,Human,3,42,15.8,23.8095,Female Frontal,"Landheer et al., 2020",A
MM_121,MM_121,1.21,2020_landheer_84,2,10.1002/mrm.28282,Human,3,42.6,21.3,23.4742,Male Frontal,"Landheer et al., 2020",B
MM_121,MM_121,1.21,2020_landheer_84,3,10.1002/mrm.28282,Human,3,35.3,0.5,28.3286,Female Occipital,"Landheer et al., 2020",C
MM_121,MM_121,1.21,2020_landheer_84,4,10.1002/mrm.28282,Human,3,35.6,14,28.0899,Male Occipital,"Landheer et al., 2020",D
MM_122,MM_121,1.22,1996_hakumaki_212,1,10.1016/0304-3940(96)12797-x,Rat,9.4,86,31.8,11.6279,Assumed 6 subjects,,
MM_122,MM_121,1.22,1996_hakumaki_212,2,10.1016/0304-3940(96)12797-x,Rat,9.4,101,24.5,9.901,Assumed 6 subjects,,
MM_122,MM_121,1.22,1996_hakumaki_212,3,10.1016/0304-3940(96)12797-x,Rat,9.4,90,36.7,11.1111,Assumed 6 subjects,,
MM_122,MM_121,1.22,1996_hakumaki_212,4,10.1016/0304-3940(96)12797-x,Rat,9.4,99,39.2,10.101,Assumed 6 subjects,,
MM_122,MM_121,1.22,1996_hakumaki_212,5,10.1016/0304-3940(96)12797-x,Rat,9.4,88,9.8,11.3636,Assumed 6 subjects,,
MM_122,MM_121,1.22,1992_kauppinen_58,2,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,51.3,10.1,19.4932,,,
MM_122,MM_121,1.22,1992_kauppinen_58,6,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,191,14,5.2356,,,
MM_121,MM_121,1.21,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,34.3,13.1,29.1545,,"Murali-Manohar et al., 2019",B
MM_121,MM_121,1.21,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,25.3,0,39.5257,,"Murali-Manohar et al., 2019",C
MM_121_140,MM_121,"1.21,1.39",2020_landheer_84,1,10.1002/mrm.28282,Human,3,22.2,0.8,45.045,Female Frontal,"Landheer et al., 2020",A
MM_121_140,MM_121,"1.21,1.39",2020_landheer_84,2,10.1002/mrm.28282,Human,3,23.9,2.3,41.841,Male Frontal,"Landheer et al., 2020",B
MM_121_140,MM_121,"1.21,1.39",2020_landheer_84,3,10.1002/mrm.28282,Human,3,19.9,4.9,50.2513,Female Occipital,"Landheer et al., 2020",C
MM_121_140,MM_121,"1.21,1.39",2020_landheer_84,4,10.1002/mrm.28282,Human,3,20,1.2,50,Male Occipital,"Landheer et al., 2020",D
MM_140,MM_140,1.39,2020_landheer_84,1,10.1002/mrm.28282,Human,3,18.6,1.8,53.7634,Female Frontal,"Landheer et al., 2020",A
MM_140,MM_140,1.39,2020_landheer_84,2,10.1002/mrm.28282,Human,3,20.3,1.9,49.2611,Male Frontal,"Landheer et al., 2020",B
MM_140,MM_140,1.39,2020_landheer_84,3,10.1002/mrm.28282,Human,3,16.2,5.7,61.7284,Female Occipital,"Landheer et al., 2020",C
MM_140,MM_140,1.39,2020_landheer_84,4,10.1002/mrm.28282,Human,3,16.6,3.1,60.241,Male Occipital,"Landheer et al., 2020",D
M2/M3,MM_140,"1.4,1.1",2006_degraaf_56,1,10.1002/mrm.20946,Rat,4,31.7,2.5,31.5457,,"de Graaf et al., 2006",D
M2/M3,MM_140,"1.4,1.1",2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,33.5,1.9,29.8507,,"de Graaf et al., 2006",E
MM_144,MM_140,1.44,1996_hakumaki_212,1,10.1016/0304-3940(96)12797-x,Rat,9.4,73,14.7,13.6986,Assumed 6 subjects,,
MM_144,MM_140,1.44,1996_hakumaki_212,2,10.1016/0304-3940(96)12797-x,Rat,9.4,71,7.3,14.0845,Assumed 6 subjects,,
MM_144,MM_140,1.44,1996_hakumaki_212,3,10.1016/0304-3940(96)12797-x,Rat,9.4,83,26.9,12.0482,Assumed 6 subjects,,
MM_144,MM_140,1.44,1996_hakumaki_212,4,10.1016/0304-3940(96)12797-x,Rat,9.4,75,4.9,13.3333,Assumed 6 subjects,,
MM_144,MM_140,1.44,1996_hakumaki_212,5,10.1016/0304-3940(96)12797-x,Rat,9.4,82,26.9,12.1951,Assumed 6 subjects,,
MM_140,MM_140,1.4,1992_kauppinen_58,1,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,54.3,3.1,18.4162,,,
MM_140,MM_140,1.4,1992_kauppinen_58,3,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,163,19,6.135,,,
MM_140,MM_140,1.39,2020_murali-manohar_84,1,10.1002/mrm.28174,Human,9.4,31.5,7.4,31.746,,"Murali-Manohar et al., 2019",A
MM_140,MM_140,1.39,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,39.6,24.2,25.2525,,"Murali-Manohar et al., 2019",B
M2/M3,MM_140,"1.4,1.1",2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,31.4,2.1,31.8471,,"de Graaf et al., 2006",F
Lip_130,MM_140,1.3,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,39.96,3.35,25.0282,,,
MM_140,MM_140,1.4,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,25.55,3.35,39.1389,,,
MM_170,MM_170,1.7-1.5,2005_soher_53,3,10.1002/mrm.20491,Human,1.5,46.1,6.5,21.692,CPMG,"Soher et al., 2005",C
MM_170,MM_170,1.7-1.5,2005_soher_53,4,10.1002/mrm.20491,Human,1.5,46.1,11.8,21.692,non-CPMG,"Soher et al., 2005",D
MM_170,MM_170,1.67,2020_landheer_84,1,10.1002/mrm.28282,Human,3,16.8,2.3,59.5238,Female Frontal,"Landheer et al., 2020",A
MM_170,MM_170,1.67,2020_landheer_84,2,10.1002/mrm.28282,Human,3,15.6,1.8,64.1026,Male Frontal,"Landheer et al., 2020",B
MM_170,MM_170,1.67,2020_landheer_84,3,10.1002/mrm.28282,Human,3,18,4.2,55.5556,Female Occipital,"Landheer et al., 2020",C
MM_170,MM_170,1.67,2020_landheer_84,4,10.1002/mrm.28282,Human,3,15.8,3.3,63.2911,Male Occipital,"Landheer et al., 2020",D
M1,MM_170,1.7,2006_degraaf_56,1,10.1002/mrm.20946,Rat,4,23.4,1.1,42.735,,"de Graaf et al., 2006",D
M1,MM_170,1.7,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,27.4,2.3,36.4964,,"de Graaf et al., 2006",E
MM_170,MM_170,1.67,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,17.6,3.6,56.8182,,"Murali-Manohar et al., 2019",B
MM_170,MM_170,1.67,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,17.5,7.5,57.1429,,"Murali-Manohar et al., 2019",C
M1,MM_170,1.7,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,25.3,1.9,39.5257,,"de Graaf et al., 2006",F
MM_150,MM_170,1.5,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,22.4,5.8,44.6429,,,
MM_170,MM_170,1.7,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,37.2,3.72,26.8817,Assumed StdDev 10%,,
MM_204,MM_204,2.04,2020_landheer_84,1,10.1002/mrm.28282,Human,3,14.1,0.5,70.922,Female Frontal,"Landheer et al., 2020",A
MM_204,MM_204,2.04,2020_landheer_84,2,10.1002/mrm.28282,Human,3,14.7,0.8,68.0272,Male Frontal,"Landheer et al., 2020",B
MM_204,MM_204,2.04,2020_landheer_84,3,10.1002/mrm.28282,Human,3,14.7,1.8,68.0272,Female Occipital,"Landheer et al., 2020",C
MM_204,MM_204,2.04,2020_landheer_84,4,10.1002/mrm.28282,Human,3,13.8,0.9,72.4638,Male Occipital,"Landheer et al., 2020",D
MM_204,MM_204,2.04,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,15.8,2.1,63.2911,,"Murali-Manohar et al., 2019",B
MM_204,MM_204,2.04,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,18.9,1.5,52.9101,,"Murali-Manohar et al., 2019",C
Lip_205,MM_204,2.05,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,57.45,7.95,17.4064,,,
MM_205,MM_204,2.05,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,23.65,2.95,42.2833,,,
MM_2,MM_General,"1.91,1.93,2.04,2.13,2.26,2.36,2.46,2.51,2.56,2.68,2.74",2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,28,3,35.7143,,"Lopez-Kolkovsky et al., 2015",B
MM_226,MM_226,2.35-2.20,2005_soher_53,3,10.1002/mrm.20491,Human,1.5,73.3,4.9,13.6426,CPMG,"Soher et al., 2005",C
MM_226,MM_226,2.35-2.20,2005_soher_53,4,10.1002/mrm.20491,Human,1.5,30,8.5,33.3333,non-CPMG,"Soher et al., 2005",D
MM_226,MM_226,2.26,2020_landheer_84,1,10.1002/mrm.28282,Human,3,20.6,2.4,48.5437,Female Frontal,"Landheer et al., 2020",A
MM_226,MM_226,2.26,2020_landheer_84,2,10.1002/mrm.28282,Human,3,19.8,1.2,50.5051,Male Frontal,"Landheer et al., 2020",B
MM_226,MM_226,2.26,2020_landheer_84,3,10.1002/mrm.28282,Human,3,19.5,2.3,51.2821,Female Occipital,"Landheer et al., 2020",C
MM_226,MM_226,2.26,2020_landheer_84,4,10.1002/mrm.28282,Human,3,19.7,2.7,50.7614,Male Occipital,"Landheer et al., 2020",D
MM_226,MM_226,2.26,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,18.4,1.5,54.3478,,"Murali-Manohar et al., 2019",B
MM_226,MM_226,2.26,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,18.1,1,55.2486,,"Murali-Manohar et al., 2019",C
MM_225,MM_226,2.25,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,19.9,0.3,50.2513,,,
